"config_num","exposure_mode","flash_mode","color_mode","width","height","whitebalance_mode","zoom","power","energy","radio","duration","quality"
"266","center","none","RGB12","1280","960","fluorescent","40","964.310187","10.4708532","bluetooth","54.318","19.3055"
"267","center","none","RGB12","1280","960","fluorescent","48","962.723084","9.9199118","bluetooth","51.594","14.9309"
"268","center","none","RGB12","1280","960","fluorescent","56","955.333677","9.6122722","bluetooth","50.333","13.7952"
"269","center","none","RGB12","1280","960","fluorescent","64","961.617852","9.3120186","bluetooth","48.66","15.3416"
"270","center","none","RGB12","1280","960","fluorescent","72","950.424458","8.8596336","bluetooth","46.617","18.0901"
"271","center","none","RGB12","1280","960","tungsten","0","965.350479","12.4299964","bluetooth","64.393","24.7059"
"272","center","none","RGB12","1280","960","tungsten","8","964.411134","11.9452742","bluetooth","62.019","13.8675"
"273","center","none","RGB12","1280","960","tungsten","16","963.429311","11.7311216","bluetooth","60.938","12.3078"
"274","center","none","RGB12","1280","960","tungsten","24","1027.702741","12.1849394","bluetooth","59.385","12.9194"
"275","center","none","RGB12","1280","960","tungsten","32","971.567575","11.105997","bluetooth","57.192","15.3608"
"276","center","none","RGB12","1280","960","tungsten","40","969.27188","10.6313622","bluetooth","54.919","22.5599"
"277","center","none","RGB12","1280","960","tungsten","48","957.620967","9.950091","bluetooth","51.964","15.0683"
"278","center","none","RGB12","1280","960","tungsten","56","959.392687","9.6180144","bluetooth","50.162","14.6489"
"279","center","none","RGB12","1280","960","tungsten","64","952.391951","9.0246746","bluetooth","47.398","16.1734"
"280","center","none","RGB12","1280","960","tungsten","72","954.69745","9.0321828","bluetooth","47.328","21.7274"
"281","center","none","RGB12","1280","960","auto","0","965.691805","12.3324914","bluetooth","63.912","22.3573"
"282","center","none","RGB12","1280","960","auto","8","964.620339","11.9391848","bluetooth","61.909","13.706"
"283","center","none","RGB12","1280","960","auto","16","966.219518","11.668436","bluetooth","60.427","12.3841"
"284","center","none","RGB12","1280","960","auto","24","960.65172","10.6257214","bluetooth","55.32","11.5436"
"285","center","none","RGB12","1280","960","auto","32","960.25516","10.209529","bluetooth","53.197","12.8003"
"286","center","none","RGB12","1280","960","auto","40","960.429365","9.8107148","bluetooth","51.103","15.0341"
"287","center","none","RGB12","1280","960","auto","48","956.87941","9.1951004","bluetooth","48.13","13.2324"
"288","center","none","RGB12","1280","960","auto","56","950.743236","8.9618938","bluetooth","47.178","12.6374"
"289","center","none","RGB12","1280","960","auto","64","944.530007","8.6012716","bluetooth","45.575","13.6852"
"290","center","none","RGB12","1280","960","auto","72","955.05445","8.6888476","bluetooth","45.556","14.8438"
"291","center","none","RGB12","1280","960","cloudy","0","968.488588","12.282448","bluetooth","63.411","11.9597"
"292","center","none","RGB12","1280","960","cloudy","8","965.516322","11.682517","bluetooth","60.537","0"
"293","center","none","RGB12","1280","960","cloudy","16","961.362301","11.0525384","bluetooth","57.502","0"
"294","center","none","RGB12","1280","960","cloudy","24","965.196159","10.7729442","bluetooth","55.831","0"
"295","center","none","RGB12","1280","960","cloudy","32","988.215378","10.3596762","bluetooth","52.506","10.4076"
"296","center","none","RGB12","1280","960","cloudy","40","958.366316","9.7184704","bluetooth","50.743","11.1196"
"297","center","none","RGB12","1280","960","cloudy","48","953.277179","9.1042962","bluetooth","47.819","10.3107"
"298","center","none","RGB12","1280","960","cloudy","56","945.281656","8.811553","bluetooth","46.577","10.1982"
"299","center","none","RGB12","1280","960","cloudy","64","947.414375","8.5793544","bluetooth","45.295","10.6761"
"300","center","none","RGB12","1280","960","cloudy","72","983.699247","8.6287","bluetooth","43.963","11.3172"
"301","backlight","none","RGB12","1280","960","daylight","0","1029.639825","12.7841884","bluetooth","62.179","16.017"
"302","backlight","none","RGB12","1280","960","daylight","8","965.145161","11.7401966","bluetooth","60.788","11.7733"
"303","backlight","none","RGB12","1280","960","daylight","16","959.295196","11.217228","bluetooth","58.504","10.285"
"304","backlight","none","RGB12","1280","960","daylight","24","963.788346","10.7440434","bluetooth","55.831","11.6174"
"305","backlight","none","RGB12","1280","960","daylight","32","961.243965","10.336284","bluetooth","53.727","12.9383"
"306","backlight","none","RGB12","1280","960","daylight","40","957.969807","9.7861482","bluetooth","51.103","15.2941"
"307","backlight","none","RGB12","1280","960","daylight","48","960.437251","9.2849646","bluetooth","48.459","13.3103"
"308","backlight","none","RGB12","1280","960","daylight","56","951.976287","8.9405274","bluetooth","47.028","12.7128"
"309","backlight","none","RGB12","1280","960","daylight","64","945.720744","8.7051088","bluetooth","46.036","13.7347"
"310","backlight","none","RGB12","1280","960","daylight","72","942.327285","8.2512558","bluetooth","43.863","14.7547"
"311","backlight","none","RGB12","1280","960","fluorescent","0","966.642782","12.1773896","bluetooth","63.02","19.9791"
"312","backlight","none","RGB12","1280","960","fluorescent","8","965.472577","11.9953806","bluetooth","62.079","12.9858"
"313","backlight","none","RGB12","1280","960","fluorescent","16","967.58463","11.6859956","bluetooth","60.447","11.428"
"314","backlight","none","RGB12","1280","960","fluorescent","24","967.938514","11.353537","bluetooth","58.705","12.6087"
"315","backlight","none","RGB12","1280","960","fluorescent","32","968.131768","10.9583354","bluetooth","56.631","14.6416"
"316","backlight","none","RGB12","1280","960","fluorescent","40","962.628972","10.3982468","bluetooth","53.988","18.4757"
"317","backlight","none","RGB12","1280","960","fluorescent","48","957.942945","9.851791","bluetooth","51.504","14.7759"
"318","backlight","none","RGB12","1280","960","fluorescent","56","957.783647","9.6038662","bluetooth","50.212","13.9878"
"319","backlight","none","RGB12","1280","960","fluorescent","64","949.139363","9.1387644","bluetooth","48.199","15.5782"
"320","backlight","none","RGB12","1280","960","fluorescent","72","949.992466","8.8052938","bluetooth","46.347","16.8259"
"321","backlight","none","RGB12","1280","960","tungsten","0","972.289933","12.6099098","bluetooth","64.883","28.7935"
"322","backlight","none","RGB12","1280","960","tungsten","8","965.027514","12.0157392","bluetooth","62.339","13.8787"
"323","backlight","none","RGB12","1280","960","tungsten","16","970.377834","11.9217038","bluetooth","61.648","12.3216"
"324","backlight","none","RGB12","1280","960","tungsten","24","968.116738","11.3620556","bluetooth","58.734","12.5013"
"325","backlight","none","RGB12","1280","960","tungsten","32","963.622938","11.0344494","bluetooth","57.282","14.9852"
"326","backlight","none","RGB12","1280","960","tungsten","40","965.421334","10.543072","bluetooth","54.629","22.5267"
"327","backlight","none","RGB12","1280","960","tungsten","48","960.745902","10.0806904","bluetooth","52.496","15.3029"
"328","backlight","none","RGB12","1280","960","tungsten","56","953.213189","9.6323476","bluetooth","50.553","14.1739"
"329","backlight","none","RGB12","1280","960","tungsten","64","947.772598","9.3485514","bluetooth","49.301","16.7715"
"330","backlight","none","RGB12","1280","960","tungsten","72","951.144295","8.9647538","bluetooth","47.218","20.0951"
"331","backlight","none","RGB12","1280","960","auto","0","970.903373","12.4156588","bluetooth","64.022","27.3507"
"332","backlight","none","RGB12","1280","960","auto","8","965.923165","12.0639422","bluetooth","62.53","13.7939"
"333","backlight","none","RGB12","1280","960","auto","16","966.22488","11.6943676","bluetooth","60.527","12.3801"
"334","backlight","none","RGB12","1280","960","auto","24","968.013297","11.5376046","bluetooth","59.616","11.5982"
"335","backlight","none","RGB12","1280","960","auto","32","980.221243","10.8134618","bluetooth","55.199","12.9449"
"336","backlight","none","RGB12","1280","960","auto","40","961.281151","9.7595592","bluetooth","50.793","15.2169"
"337","backlight","none","RGB12","1280","960","auto","48","955.084882","9.1597924","bluetooth","48.039","13.2544"
"338","backlight","none","RGB12","1280","960","auto","56","952.928246","8.9852836","bluetooth","47.228","12.636"
"339","backlight","none","RGB12","1280","960","auto","64","948.542769","8.6703484","bluetooth","45.726","13.7356"
"340","backlight","none","RGB12","1280","960","auto","72","945.43986","8.5041724","bluetooth","45.105","14.7321"
"341","backlight","none","RGB12","1280","960","cloudy","0","965.231519","12.0867208","bluetooth","62.87","12.3506"
"342","backlight","none","RGB12","1280","960","cloudy","8","961.433387","11.7509256","bluetooth","61.078","0"
"343","backlight","none","RGB12","1280","960","cloudy","16","960.208995","10.9871202","bluetooth","57.223","0"
"344","backlight","none","RGB12","1280","960","cloudy","24","967.664688","10.8746034","bluetooth","56.211","0"
"345","backlight","none","RGB12","1280","960","cloudy","32","955.111959","10.2704498","bluetooth","53.797","10.3896"
"346","backlight","none","RGB12","1280","960","cloudy","40","955.449757","9.6083278","bluetooth","50.332","11.2262"
"347","backlight","none","RGB12","1280","960","cloudy","48","950.437623","9.112304","bluetooth","47.969","10.4049"
"348","backlight","none","RGB12","1280","960","cloudy","56","947.641236","9.0504918","bluetooth","47.719","10.3564"
"349","backlight","none","RGB12","1280","960","cloudy","64","946.760493","8.6375012","bluetooth","45.706","10.6697"
"350","backlight","none","RGB12","1280","960","cloudy","72","942.226861","7.9664362","bluetooth","42.311","11.3146"
"351","night","none","RGB12","1280","960","daylight","0","901.179477","11.8941924","bluetooth","66.005","15.1135"
"352","night","none","RGB12","1280","960","daylight","8","897.024222","11.6994056","bluetooth","65.254","11.4953"
"353","night","none","RGB12","1280","960","daylight","16","903.724783","11.4186376","bluetooth","63.161","9.96022"
"354","night","none","RGB12","1280","960","daylight","24","893.340083","10.855041","bluetooth","60.847","11.505"
"355","night","none","RGB12","1280","960","daylight","32","893.215221","10.3590334","bluetooth","58.004","12.5796"
"356","night","none","RGB12","1280","960","daylight","40","892.273127","9.8779202","bluetooth","55.449","14.6475"
"357","night","none","RGB12","1280","960","daylight","48","885.627883","9.3131994","bluetooth","52.616","12.623"
"358","night","none","RGB12","1280","960","daylight","56","881.166722","9.1036584","bluetooth","51.745","12.4959"
"359","night","none","RGB12","1280","960","daylight","64","881.258823","8.8352594","bluetooth","50.172","13.542"
"360","night","none","RGB12","1280","960","daylight","72","894.522881","9.479352","bluetooth","53.086","14.9049"
"361","night","none","RGB12","1280","960","fluorescent","0","901.913506","12.033006","bluetooth","66.766","18.6409"
"362","night","none","RGB12","1280","960","fluorescent","8","897.192103","11.83501","bluetooth","65.984","12.6947"
"363","night","none","RGB12","1280","960","fluorescent","16","900.301797","11.593717","bluetooth","64.482","11.1367"
"364","night","none","RGB12","1280","960","fluorescent","24","898.11367","11.3387366","bluetooth","63.12","12.7122"
"365","night","none","RGB12","1280","960","fluorescent","32","895.352531","10.937156","bluetooth","61.088","14.5494"
"366","night","none","RGB12","1280","960","fluorescent","40","893.3648","10.4313628","bluetooth","58.384","19.1174"
"367","night","none","RGB12","1280","960","fluorescent","48","895.707696","9.974121","bluetooth","55.771","14.6528"
"368","night","none","RGB12","1280","960","fluorescent","56","900.578017","9.9859014","bluetooth","55.52","14.305"
"369","night","none","RGB12","1280","960","fluorescent","64","972.231171","10.4320054","bluetooth","53.747","15.9244"
"370","night","none","RGB12","1280","960","fluorescent","72","885.738922","8.9848232","bluetooth","50.823","18.794"
"371","night","none","RGB12","1280","960","tungsten","0","901.042635","11.9741096","bluetooth","66.496","21.9339"
"372","night","none","RGB12","1280","960","tungsten","8","900.375668","11.9252438","bluetooth","66.225","13.5513"
"373","night","none","RGB12","1280","960","tungsten","16","898.109859","11.6130722","bluetooth","64.683","12.1082"
"374","night","none","RGB12","1280","960","tungsten","24","896.708806","11.254113","bluetooth","62.8","13.2375"
"375","night","none","RGB12","1280","960","tungsten","32","902.305366","10.973415","bluetooth","60.928","15.7438"
"376","night","none","RGB12","1280","960","tungsten","40","896.77487","10.3155668","bluetooth","57.533","26.4055"
"377","night","none","RGB12","1280","960","tungsten","48","893.48933","9.9230708","bluetooth","55.57","15.7589"
"378","night","none","RGB12","1280","960","tungsten","56","889.676647","9.5749028","bluetooth","54.088","15.6447"
"379","night","none","RGB12","1280","960","tungsten","64","882.840066","9.21961","bluetooth","52.235","18.0305"
"380","night","none","RGB12","1280","960","tungsten","72","883.100552","8.8933952","bluetooth","50.362","24.8302"
"381","night","none","RGB12","1280","960","auto","0","899.370731","12.2297578","bluetooth","68.007","20.1471"
"382","night","none","RGB12","1280","960","auto","8","897.2464","12.0010954","bluetooth","66.937","13.2848"
"383","night","none","RGB12","1280","960","auto","16","901.500186","11.720313","bluetooth","65.043","12.0455"
"384","night","none","RGB12","1280","960","auto","24","893.968924","10.794415","bluetooth","60.407","11.5079"
"385","night","none","RGB12","1280","960","auto","32","891.681527","10.4732542","bluetooth","58.735","12.5832"
"386","night","none","RGB12","1280","960","auto","40","889.761567","9.8266054","bluetooth","55.21","14.697"
"387","night","none","RGB12","1280","960","auto","48","887.333606","9.289818","bluetooth","52.425","12.6296"
"388","night","none","RGB12","1280","960","auto","56","891.755898","9.2610516","bluetooth","51.975","12.4536"
"389","night","none","RGB12","1280","960","auto","64","887.468647","8.8044942","bluetooth","49.662","13.4733"
"390","night","none","RGB12","1280","960","auto","72","876.921947","8.3362418","bluetooth","47.558","14.8713"
"391","night","none","RGB12","1280","960","cloudy","0","949.968195","12.5562484","bluetooth","66.175","11.7782"
"392","night","none","RGB12","1280","960","cloudy","8","897.671972","11.5794134","bluetooth","64.553","0"
